date,team,total_wins,localwinrate,KDA,vspm,cspm,dms,league,team_dragons_adv,firstheraldrate,barons,team_kpm,dtpm,dpm,golddiffat15,xpdiffat15,firsttower,timediff
2020-04-04T04:53:07Z,SeolHaeOne Prince,23,0.274,10.625,1.583,6.203,0.2,LCK,2,1,2,0.519,3465.458,2213.322,-823,-1616,1,173.796
2020-04-04T06:57:45Z,KT Rolster,43,0.467,10,1.966,7.424,0.2,LCK,3,0,1,0.322,2273.942,2414.049,2092,678,1,173.71
2020-04-04T06:57:45Z,SeolHaeOne Prince,23,0.274,1.2,1.173,6.561,0.2,LCK,-3,1,0,0.129,3479.903,1151.987,-2092,-678,0,173.71
2020-04-04T07:51:08Z,KT Rolster,43,0.467,0.667,1.542,6.503,0.2,LCK,-3,0,1,0.161,3018.129,1474.355,-4851,260,0,173.673
2020-04-04T07:51:08Z,SeolHaeOne Prince,23,0.274,13.6,1.432,6.729,0.2,LCK,3,1,0,0.677,2322.807,2106.71,4851,-260,1,173.673
2020-04-04T08:43:47Z,Hanwha Life Esports,25,0.287,4.111,1.525,5.818,0.2,LCK,-2,1,1,0.248,2714.835,1638.771,-349,-119,1,173.636
2020-04-04T08:43:47Z,SANDBOX Gaming,38,0.409,3.111,1.613,6.506,0.2,LCK,2,0,0,0.248,2357.615,1872.523,349,119,0,173.636
2020-04-04T10:08:01Z,Hanwha Life Esports,25,0.287,0.818,1.353,5.84,0.2,LCK,-2,1,0,0.17,2982.391,1801.054,-3085,-2434,0,173.578
2020-04-04T10:08:01Z,SANDBOX Gaming,38,0.409,16.4,1.639,6.207,0.2,LCK,2,0,1,0.748,2696.023,2331.875,3085,2434,1,173.578
2020-04-04T10:57:37Z,Hanwha Life Esports,25,0.287,1.273,1.133,5.879,0.2,LCK,-4,1,0,0.134,2705.028,1496.447,-1055,-1954,0,173.543
2020-04-04T10:57:37Z,SANDBOX Gaming,38,0.409,11.75,1.716,6.349,0.2,LCK,4,0,1,0.369,2480.011,1942.525,1055,1954,1,173.543
2020-04-04T11:59:26Z,DRX,68,0.642,13.75,1.873,6.974,0.2,LCK,4,0,2,0.523,2178.294,1689.278,2829,4338,1,173.5
2020-04-04T11:59:26Z,Gen.G,67,0.698,0.667,1.361,6.532,0.2,LCK,-4,1,0,0.116,2209.937,1133.631,-2829,-4338,0,173.5
2020-04-04T13:15:23Z,DRX,68,0.642,11.2,1.8,7.045,0.2,LCK,1,1,1,0.314,2699.18,2195.054,985,1208,1,173.448
2020-04-04T13:15:23Z,Gen.G,67,0.698,1.154,1.481,6.721,0.2,LCK,-1,0,1,0.121,2929.988,1790.036,-985,-1208,0,173.448
2020-04-05T05:03:08Z,DAMWON Gaming,63,0.677,4.5,1.539,7.041,0.2,LCK,4,1,1,0.389,2843.782,1511.58,2783,2307,1,172.789
2020-04-05T05:03:08Z,T1,65,0.677,1.9,1.174,6.552,0.2,LCK,-4,0,0,0.233,2058.692,1640.946,-2783,-2307,0,172.789
2020-04-05T06:44:45Z,DAMWON Gaming,63,0.677,8.857,1.928,7.119,0.2,LCK,3,1,0,0.537,2607.692,2145.269,2313,1104,1,172.719
2020-04-05T06:44:45Z,T1,65,0.677,1.471,1.233,6.765,0.2,LCK,-3,0,1,0.221,2813.14,1195.448,-2313,-1104,0,172.719
2020-04-05T07:36:05Z,Griffin,17,0.34,12.75,1.488,5.932,0.2,LCK,-5,0,0,0.382,2356.274,1822.326,759,70,0,172.683
2020-04-05T07:36:05Z,SeolHaeOne Prince,23,0.274,1.143,1.843,6.243,0.2,LCK,5,1,1,0.109,2482.817,1606.479,-759,-70,1,172.683
2020-04-05T09:04:40Z,Griffin,17,0.34,0.583,1.494,6.832,0.2,LCK,-4,0,0,0.068,2322.377,1465.603,-2951,-2149,0,172.622
2020-04-05T09:04:40Z,SeolHaeOne Prince,23,0.274,20,1.426,7.314,0.2,LCK,4,1,1,0.408,2625.297,1608.115,2951,2149,1,172.622
2020-04-05T09:58:56Z,Griffin,17,0.34,6.7,1.731,6.679,0.2,LCK,5,0,1,0.529,2293.831,2036.994,-1007,145,1,172.584
2020-04-05T09:58:56Z,SeolHaeOne Prince,23,0.274,1.526,1.475,6.44,0.2,LCK,-5,1,0,0.278,2984.527,1427.143,1007,-145,0,172.584
2020-04-05T11:00:23Z,Afreeca Freecs,42,0.452,1.312,1.403,6.216,0.2,LCK,2,0,0,0.233,2953.629,1325.485,-677,-241,1,172.541
2020-04-05T11:00:23Z,Hanwha Life Esports,25,0.287,9.571,1.835,6.096,0.2,LCK,-2,1,0,0.532,1998.582,2158.105,677,241,0,172.541
2020-04-05T12:29:16Z,Afreeca Freecs,42,0.452,0.619,1.399,5.951,0.2,LCK,-4,1,0,0.174,2801.972,1644.049,-1914,-3403,0,172.48
2020-04-05T12:29:16Z,Hanwha Life Esports,25,0.287,16.6,1.601,5.951,0.2,LCK,4,0,0,0.731,2754.571,2167.378,1914,3403,1,172.48
2020-04-08T07:04:23Z,DAMWON Gaming,63,0.677,0.5,2.153,7.145,0.2,LCK,0,1,0,0.051,1838.265,1308.929,-741,-626,0,169.705
2020-04-08T07:04:23Z,Griffin,17,0.34,20,1.945,7.018,0.2,LCK,0,0,1,0.305,2182.7,1250.529,741,626,1,169.705
2020-04-08T09:00:41Z,DAMWON Gaming,63,0.677,0.154,1.306,6.703,0.2,LCK,-4,0,0,0.036,1878.696,815.813,-3607,-1206,0,169.625
2020-04-08T09:00:41Z,Griffin,17,0.34,51,1.974,7.134,0.2,LCK,4,1,1,0.466,1848.266,1237.859,3607,1206,1,169.625
2020-04-08T09:51:25Z,Gen.G,67,0.698,13.6,1.78,6.826,0.2,LCK,4,1,1,0.608,2360.939,2248.847,2519,1578,1,169.589
2020-04-08T09:51:25Z,SeolHaeOne Prince,23,0.274,0.947,1.153,6.736,0.2,LCK,-4,0,0,0.16,3123.426,1593.81,-2519,-1578,0,169.589
2020-04-08T11:22:37Z,Gen.G,67,0.698,2.917,1.826,5.818,0.2,LCK,0,1,0,0.44,3540.46,2653.247,-241,-1047,0,169.526
2020-04-08T11:22:37Z,SeolHaeOne Prince,23,0.274,3.273,1.758,5.79,0.2,LCK,0,0,3,0.48,3263.676,2912.747,241,1047,1,169.526
2020-04-08T12:37:44Z,Gen.G,67,0.698,26,1.736,6.945,0.2,LCK,3,0,1,0.57,2090.615,1713.721,5305,3551,1,169.474
2020-04-08T12:37:44Z,SeolHaeOne Prince,23,0.274,0.353,1.28,6.094,0.2,LCK,-3,1,0,0.067,2472.637,1187.363,-5305,-3551,0,169.474
2020-04-09T07:38:41Z,SANDBOX Gaming,38,0.409,0.846,1.544,7.047,0.2,LCK,1,1,0,0.126,2534.802,1038.756,-1058,-390,1,168.681
2020-04-09T07:38:41Z,T1,65,0.677,10.5,1.727,7.547,0.2,LCK,-1,0,0,0.411,1873.505,1757.712,1058,390,0,168.681
2020-04-09T08:50:35Z,SANDBOX Gaming,38,0.409,0.875,1.423,6.468,0.2,LCK,-2,0,0,0.126,2437.492,1135.827,-3442,-2485,0,168.632
2020-04-09T08:50:35Z,T1,65,0.677,11.25,1.713,7.075,0.2,LCK,2,1,0,0.506,2163.825,1871.317,3442,2485,1,168.632
2020-04-09T09:50:38Z,Afreeca Freecs,42,0.452,16.6,1.774,6.49,0.2,LCK,2,0,2,0.534,2493.062,1676.163,1356,1652,0,168.59
2020-04-09T09:50:38Z,Griffin,17,0.34,0.714,1.82,6.633,0.2,LCK,-2,1,0,0.127,2385.794,1609.708,-1356,-1652,1,168.59
2020-04-09T11:18:35Z,Afreeca Freecs,42,0.452,5.1,1.711,5.756,0.2,LCK,3,1,1,0.365,2569.874,1340.309,-214,-1715,1,168.529
2020-04-09T11:18:35Z,Griffin,17,0.34,2.692,1.644,5.767,0.2,LCK,-3,0,0,0.28,2166.536,1901.29,214,1715,0,168.529
2020-04-10T06:52:13Z,DAMWON Gaming,63,0.677,0.765,1.122,6.192,0.2,LCK,-3,0,0,0.148,2916.9,1265.166,-3293,-4239,0,167.714
2020-04-10T06:52:13Z,DRX,68,0.642,14,2.044,7.476,0.2,LCK,3,1,1,0.627,2202.103,1839.336,3293,4239,1,167.714
2020-04-10T08:43:43Z,DAMWON Gaming,63,0.677,14.6,1.869,7.215,0.2,LCK,3,1,1,0.591,2854.569,2307.856,1803,23,1,167.636
2020-04-10T08:43:43Z,DRX,68,0.642,0.8,1.479,7.138,0.2,LCK,-3,0,0,0.148,3200.049,1571.651,-1803,-23,0,167.636
2020-04-10T09:45:00Z,DAMWON Gaming,63,0.677,2.933,1.882,7.005,0.2,LCK,0,1,2,0.283,3458.561,1294.811,-2127,-670,0,167.594
2020-04-10T09:45:00Z,DRX,68,0.642,4.333,1.741,7.292,0.2,LCK,0,0,1,0.354,2144.741,2195.047,2127,670,1,167.594
2020-04-10T10:54:36Z,KT Rolster,43,0.467,11.667,2.101,6.682,0.2,LCK,5,1,2,0.224,2549.581,1694.33,1626,-416,1,167.545
2020-04-10T10:54:36Z,T1,65,0.677,1.375,1.486,6.492,0.2,LCK,-5,0,0,0.084,2536.117,1515.335,-1626,416,0,167.545
2020-04-10T12:26:17Z,KT Rolster,43,0.467,6.3,1.752,6.24,0.2,LCK,1,1,1,0.374,2102.752,1915.379,1846,-824,1,167.482
2020-04-10T12:26:17Z,T1,65,0.677,2.143,1.662,6.833,0.2,LCK,-1,0,1,0.267,2908.477,1493.028,-1846,824,0,167.482
2020-04-11T07:51:06Z,Hanwha Life Esports,25,0.287,2.2,1.468,6.169,0.2,LCK,0,1,0,0.268,2396.077,1648.678,1083,-2264,1,166.673
2020-04-11T07:51:06Z,SeolHaeOne Prince,23,0.274,5.222,1.771,6.52,0.2,LCK,0,0,2,0.446,2668.529,1713.551,-1083,2264,0,166.673
2020-04-11T08:50:12Z,Hanwha Life Esports,25,0.287,5.6,2.123,6.207,0.2,LCK,4,1,1,0.394,2347.044,2111.478,1825,442,1,166.632
2020-04-11T08:50:12Z,SeolHaeOne Prince,23,0.274,2.312,1.438,6.754,0.2,LCK,-4,0,0,0.246,2881.946,1591.158,-1825,-442,0,166.632
2020-04-11T09:52:27Z,Hanwha Life Esports,25,0.287,2,1.856,6.534,0.2,LCK,-2,1,0,0.129,1859.794,1816.657,2229,-301,1,166.589
2020-04-11T09:52:27Z,SeolHaeOne Prince,23,0.274,6.2,1.825,6.802,0.2,LCK,2,0,2,0.232,2752.471,1326.678,-2229,301,0,166.589
2020-04-11T10:55:17Z,KT Rolster,43,0.467,13.5,1.612,6.403,0.2,LCK,2,0,0,0.451,2332.939,1855.325,165,2392,0,166.545
2020-04-11T10:55:17Z,SANDBOX Gaming,38,0.409,0.786,1.496,6.513,0.2,LCK,-2,1,0,0.129,2689.876,1328.318,-165,-2392,1,166.545
2020-04-11T12:28:25Z,KT Rolster,43,0.467,48,1.494,7.297,0.2,LCK,3,0,1,0.575,2372.216,2096.224,2114,2053,1,166.48
2020-04-11T12:28:25Z,SANDBOX Gaming,38,0.409,0.214,1.239,6.648,0.2,LCK,-3,1,0,0.041,2759.466,1116.895,-2114,-2053,0,166.48
2020-04-12T06:42:31Z,Afreeca Freecs,42,0.452,1,1.193,5.866,0.2,LCK,-3,1,0,0.191,3249.063,1620.535,-4326,-4057,0,165.72
2020-04-12T06:42:31Z,DRX,68,0.642,9,1.43,7.036,0.2,LCK,3,0,1,0.574,2771.625,2670.019,4326,4057,1,165.72
2020-04-12T08:58:09Z,Afreeca Freecs,42,0.452,11.25,1.631,6.353,0.2,LCK,4,1,1,0.392,2385.436,1744.7,67,-669,0,165.626
2020-04-12T08:58:09Z,DRX,68,0.642,0.909,1.638,6.481,0.2,LCK,-4,0,0,0.142,2391.098,1638.801,-67,669,1,165.626
2020-04-12T09:40:35Z,Afreeca Freecs,42,0.452,1.778,1.386,6.238,0.2,LCK,-2,0,0,0.28,2765.729,1387.965,-3337,-2850,0,165.597
2020-04-12T09:40:35Z,DRX,68,0.642,5.3,1.789,7.339,0.2,LCK,2,1,0,0.503,2780.373,2203.568,3337,2850,1,165.597
2020-04-12T10:39:21Z,Gen.G,67,0.698,8.167,2.151,6.707,0.2,LCK,-1,0,1,0.379,2692.388,1810.185,2527,2326,1,165.556
2020-04-12T10:39:21Z,Hanwha Life Esports,25,0.287,1.5,1.728,6.355,0.2,LCK,1,1,0,0.162,2339.702,1864.632,-2527,-2326,0,165.556
2020-04-12T12:19:59Z,Gen.G,67,0.698,3.619,1.846,5.358,0.2,LCK,-2,1,1,0.448,3100.244,2267.16,185,-673,1,165.486
2020-04-12T12:19:59Z,Hanwha Life Esports,25,0.287,4.158,1.662,6.019,0.2,LCK,2,0,1,0.496,3113.084,2588.757,-185,673,0,165.486
2020-04-12T13:28:01Z,Gen.G,67,0.698,1.714,1.595,5.816,0.2,LCK,-3,0,0,0.222,3335.116,1841.536,1813,1373,1,165.439
2020-04-12T13:28:01Z,Hanwha Life Esports,25,0.287,7.714,1.672,6.191,0.2,LCK,3,1,1,0.445,2922.998,2601.42,-1813,-1373,0,165.439
2020-04-15T05:42:59Z,Gen.G,67,0.698,1.143,1.861,6.426,0.2,LCK,0,0,0,0.174,3097.503,1549.249,-276,-202,0,162.762
2020-04-15T05:42:59Z,KT Rolster,43,0.467,11.143,1.921,6.286,0.2,LCK,0,1,1,0.523,2249.838,2171.97,276,202,1,162.762
2020-04-15T07:00:03Z,Gen.G,67,0.698,26,1.667,7.577,0.2,LCK,4,1,1,0.488,2495.557,1435.344,2748,1789,1,162.708
2020-04-15T07:00:03Z,KT Rolster,43,0.467,0.615,1.164,6.616,0.2,LCK,-4,0,0,0.075,2064.143,1252.791,-2748,-1789,0,162.708
2020-04-15T07:51:04Z,Gen.G,67,0.698,3.75,1.805,6.737,0.2,LCK,-2,1,1,0.281,2525.848,1578.894,1526,-83,0,162.673
2020-04-15T07:51:04Z,KT Rolster,43,0.467,2.6,1.856,6.866,0.2,LCK,2,0,1,0.225,2383.046,1531.912,-1526,83,1,162.673
2020-04-15T08:47:08Z,Afreeca Freecs,42,0.452,0.571,1.729,6.762,0.2,LCK,0,0,0,0.177,2033.621,1187.242,-2095,-440,0,162.634
2020-04-15T08:47:08Z,T1,65,0.677,8.2,1.779,7.301,0.2,LCK,0,1,1,0.496,2215.322,1413.633,2095,440,1,162.634
2020-04-15T09:58:58Z,Afreeca Freecs,42,0.452,2.688,1.855,6.462,0.2,LCK,3,1,0,0.376,2869.538,2191.85,2330,721,1,162.584
2020-04-15T09:58:58Z,T1,65,0.677,4.308,1.595,6.618,0.2,LCK,-3,0,2,0.462,2929.306,2211.879,-2330,-721,0,162.584
2020-04-15T10:53:48Z,DAMWON Gaming,63,0.677,0.824,1.771,6.493,0.2,LCK,-2,1,0,0.114,3214.77,1807.917,-4271,-3404,0,162.546
2020-04-15T10:53:48Z,SANDBOX Gaming,38,0.409,14.5,1.817,6.891,0.2,LCK,2,0,1,0.484,2757.295,2424.831,4271,3404,1,162.546
2020-04-15T12:30:42Z,DAMWON Gaming,63,0.677,6,1.794,6.928,0.2,LCK,3,1,2,0.505,2689.295,1884,2821,329,1,162.479
2020-04-15T12:30:42Z,SANDBOX Gaming,38,0.409,2.562,1.667,6.044,0.2,LCK,-3,0,0,0.347,2583.726,1821.537,-2821,-329,0,162.479
2020-04-15T13:26:52Z,DAMWON Gaming,63,0.677,12.25,1.782,7.327,0.2,LCK,3,1,1,0.433,2151.49,1988.138,1636,744,1,162.44
2020-04-15T13:26:52Z,SANDBOX Gaming,38,0.409,0.571,1.553,6.795,0.2,LCK,-3,0,0,0.124,2631.49,1216.864,-1636,-744,0,162.44
2020-04-16T09:08:07Z,Griffin,17,0.34,45,1.666,7.328,0.2,LCK,2,0,1,0.444,1532.066,1619.624,3538,2974,1,161.619
2020-04-16T09:08:07Z,Hanwha Life Esports,25,0.287,0.154,1.407,6.516,0.2,LCK,-2,1,0,0.034,2817.951,741.685,-3538,-2974,0,161.619
2020-04-16T10:10:52Z,DRX,68,0.642,7,1.532,6.841,0.2,LCK,2,1,0,0.675,3337.103,2047.619,2818,2576,1,161.576
2020-04-16T10:10:52Z,SeolHaeOne Prince,23,0.274,1.118,1.063,5.508,0.2,LCK,-2,0,0,0.278,2781.786,2055.198,-2818,-2576,0,161.576
2020-04-16T11:23:30Z,DRX,68,0.642,1.286,1.349,6.136,0.2,LCK,1,0,0,0.17,2585.356,1427.864,-4660,-1848,0,161.525
2020-04-16T11:23:30Z,SeolHaeOne Prince,23,0.274,9.6,1.431,6.712,0.2,LCK,-1,1,1,0.475,2236.441,1870.712,4660,1848,1,161.525
2020-04-16T12:18:36Z,DRX,68,0.642,10.9,1.423,6.472,0.2,LCK,2,0,1,1.504,3636.098,4025.732,8128,6969,1,161.487
2020-04-16T12:18:36Z,SeolHaeOne Prince,23,0.274,0.649,1.008,4.602,0.2,LCK,-2,1,0,0.366,4555.488,1957.398,-8128,-6969,0,161.487
2020-04-18T07:11:45Z,DAMWON Gaming,63,0.677,4,1.706,7.281,0.2,LCK,0,0,1,0.253,3015.595,1739.823,407,2129,0,159.7
2020-04-18T07:11:45Z,KT Rolster,43,0.467,2.1,1.803,6.527,0.2,LCK,0,1,1,0.177,2507.165,1646.658,-407,-2129,1,159.7
2020-04-18T09:07:10Z,DAMWON Gaming,63,0.677,1.476,1.459,5.719,0.2,LCK,-5,1,0,0.281,3162.236,1510.215,2673,341,1,159.62
2020-04-18T09:07:10Z,KT Rolster,43,0.467,7,1.863,5.63,0.2,LCK,5,0,1,0.589,2338.905,2404.631,-2673,-341,0,159.62
2020-04-18T10:03:54Z,DAMWON Gaming,63,0.677,5.875,1.787,7.048,0.2,LCK,2,0,0,0.284,2150.886,2206.988,653,1946,0,159.581
2020-04-18T10:03:54Z,KT Rolster,43,0.467,3.364,1.967,6.682,0.2,LCK,-2,1,1,0.206,2998.399,1194.088,-653,-1946,1,159.581
2020-04-20T07:43:00Z,DAMWON Gaming,63,0.677,0.286,1.345,6.763,0.2,LCK,-4,1,0,0.032,2983.79,1574.488,-2997,-3849,0,157.678
2020-04-20T07:43:00Z,DRX,68,0.642,41,1.865,7.634,0.2,LCK,4,0,1,0.455,2717.412,2177.477,2997,3849,1,157.678
2020-04-20T08:57:58Z,DAMWON Gaming,63,0.677,1.478,1.251,5.972,0.2,LCK,-1,1,0,0.344,3381.261,1978.28,-2506,-5165,1,157.626
2020-04-20T08:57:58Z,DRX,68,0.642,6.545,2.257,6.972,0.2,LCK,1,0,1,0.719,2974.518,2574.403,2506,5165,0,157.626
2020-04-20T09:57:53Z,DAMWON Gaming,63,0.677,2.75,1.701,6.881,0.2,LCK,-1,1,1,0.328,3499.608,2442.443,1708,991,1,157.585
2020-04-20T09:57:53Z,DRX,68,0.642,2.667,1.991,6.695,0.2,LCK,1,0,0,0.328,3074.74,2219.699,-1708,-991,0,157.585
2020-04-20T10:49:02Z,DAMWON Gaming,63,0.677,2.5,1.852,6.916,0.2,LCK,1,1,0,0.268,2882.267,2427.368,2659,1435,1,157.549
2020-04-20T10:49:02Z,DRX,68,0.642,3.364,1.857,6.848,0.2,LCK,-1,0,2,0.292,3170.544,1929.846,-2659,-1435,0,157.549
2020-04-20T11:51:08Z,DAMWON Gaming,63,0.677,0.882,1.564,6.383,0.2,LCK,-1,1,1,0.165,2839.538,1636.865,-2673,-2271,0,157.506
2020-04-20T11:51:08Z,DRX,68,0.642,12.2,1.571,7.056,0.2,LCK,1,0,1,0.561,2529.307,2100.033,2673,2271,1,157.506
2020-04-22T07:07:40Z,DRX,68,0.642,0.9,1.613,6.663,0.2,LCK,-2,1,0,0.172,2901.649,2295.672,-558,-1722,1,155.703
2020-04-22T07:07:40Z,T1,65,0.677,10.833,1.905,6.766,0.2,LCK,2,0,2,0.572,2899.533,2050.581,558,1722,0,155.703
2020-04-22T08:57:19Z,DRX,68,0.642,0.267,1.368,6.733,0.2,LCK,-2,0,0,0.098,2784.34,1526.565,-1056,-828,0,155.627
2020-04-22T08:57:19Z,T1,65,0.677,17,1.734,7.178,0.2,LCK,2,1,1,0.491,2589.716,1814.166,1056,828,1,155.627
2020-04-22T09:48:58Z,DRX,68,0.642,8.667,2.006,7.92,0.2,LCK,3,1,1,0.256,2166.25,1772.642,3391,2510,1,155.591
2020-04-22T09:48:58Z,T1,65,0.677,0.667,1.83,7.125,0.2,LCK,-3,0,0,0.085,2735.227,1230.966,-3391,-2510,0,155.591
2020-04-22T10:46:38Z,DRX,68,0.642,0.625,1.556,6.58,0.2,LCK,-2,0,0,0.136,2419.898,1483.993,-3031,-1744,0,155.551
2020-04-22T10:46:38Z,T1,65,0.677,15.25,1.734,6.608,0.2,LCK,2,1,1,0.546,2418.225,1613.174,3031,1744,1,155.551
2020-04-25T07:49:18Z,Gen.G,67,0.698,1.364,1.628,6.341,0.2,LCK,-1,0,0,0.11,2731.595,1321.408,-1775,-625,0,152.674
2020-04-25T07:49:18Z,T1,65,0.677,7.6,2.227,6.737,0.2,LCK,1,1,2,0.242,2072.035,2127.195,1775,625,1,152.674
2020-04-25T09:37:38Z,Gen.G,67,0.698,1.308,1.626,6.251,0.2,LCK,-2,0,0,0.198,2867.907,1539.614,-2441,-948,0,152.599
2020-04-25T09:37:38Z,T1,65,0.677,7.667,1.731,7.302,0.2,LCK,2,1,1,0.43,2736.244,2235.76,2441,948,1,152.599
2020-04-25T10:30:54Z,Gen.G,67,0.698,0.952,1.534,6.223,0.2,LCK,-1,0,0,0.236,2823.243,1673.851,-2252,-809,0,152.562
2020-04-25T10:30:54Z,T1,65,0.677,10.143,1.622,6.588,0.2,LCK,1,1,2,0.71,2738.581,2270.743,2252,809,1,152.562
2020-04-28T07:05:20Z,SANDBOX Gaming,38,0.409,1.818,1.422,5.686,0.2,LCK,-3,1,0,0.149,3016.575,1662.2,-1571,-3778,0,149.705
2020-04-28T07:05:20Z,Team Dynamics,20,0.417,9,1.643,6.672,0.2,LCK,3,0,1,0.328,2361.772,2239.472,1571,3778,1,149.705
2020-04-28T08:55:16Z,SANDBOX Gaming,38,0.409,1.545,1.319,6.441,0.2,LCK,-2,0,0,0.185,2500.803,1287.461,-362,-29,0,149.628
2020-04-28T08:55:16Z,Team Dynamics,20,0.417,8.8,1.668,6.745,0.2,LCK,2,1,1,0.408,2124.756,1620.408,362,29,1,149.628
2020-04-28T09:43:04Z,Griffin,17,0.34,20.333,1.711,6.148,0.2,LCK,-3,0,2,0.418,1944.747,1451.092,46,53,1,149.595
2020-04-28T09:43:04Z,Seorabeol Gaming,2,0.25,0.733,1.527,6.176,0.2,LCK,3,1,0,0.084,2212.086,1205.072,-46,-53,0,149.595
2020-04-28T11:12:11Z,Griffin,17,0.34,0.824,1.407,6.021,0.2,LCK,-4,0,0,0.211,2775.932,1639.168,499,-963,1,149.533
2020-04-28T11:12:11Z,Seorabeol Gaming,2,0.25,8.667,1.477,6.612,0.2,LCK,4,1,1,0.598,2661.805,1983.552,-499,963,0,149.533
2020-04-28T12:01:55Z,Griffin,17,0.34,1.818,1.404,5.911,0.2,LCK,-5,1,0,0.183,2306.41,1348.061,1082,-1131,1,149.499
2020-04-28T12:01:55Z,Seorabeol Gaming,2,0.25,6.143,1.462,5.916,0.2,LCK,5,0,3,0.288,2309.424,1780.847,-1082,1131,0,149.499
2020-04-29T06:43:13Z,Seorabeol Gaming,2,0.25,0.632,1.413,6.056,0.2,LCK,-4,1,0,0.188,2626.4,1236.293,1860,19,1,148.72
2020-04-29T06:43:13Z,Team Dynamics,20,0.417,14.2,1.465,6.492,0.2,LCK,4,0,1,0.714,2109.167,1728.616,-1860,-19,0,148.72
2020-04-29T08:42:56Z,Seorabeol Gaming,2,0.25,0.583,1.203,5.416,0.2,LCK,-3,1,0,0.085,2266.524,1449.851,-3718,-3773,0,148.637
2020-04-29T08:42:56Z,Team Dynamics,20,0.417,22.5,1.365,6.499,0.2,LCK,3,0,1,0.512,2448.145,1643.411,3718,3773,1,148.637
2020-04-29T09:31:02Z,Griffin,17,0.34,0.3,1.446,6.989,0.2,LCK,-3,0,0,0.032,2586.208,1332.032,-1329,-1537,0,148.603
2020-04-29T09:31:02Z,SANDBOX Gaming,38,0.409,39,1.715,7.309,0.2,LCK,3,1,1,0.32,2456.96,1867.648,1329,1537,1,148.603
2020-04-29T11:06:09Z,Griffin,17,0.34,1.583,1.357,6.961,0.2,LCK,-5,0,0,0.136,3091.955,1656,-532,-1269,0,148.537
2020-04-29T11:06:09Z,SANDBOX Gaming,38,0.409,8.2,1.64,7.157,0.2,LCK,5,1,2,0.326,2812.181,2208.869,532,1269,1,148.537
2020-04-30T05:55:07Z,SANDBOX Gaming,38,0.409,16.75,1.692,6.237,0.2,LCK,0,1,0,0.722,2010.705,2296.023,7257,4675,1,147.753
2020-04-30T05:55:07Z,Seorabeol Gaming,2,0.25,0.667,1.148,5.9,0.2,LCK,0,0,0,0.138,2945.261,1212.825,-7257,-4675,0,147.753
2020-04-30T08:47:25Z,SANDBOX Gaming,38,0.409,6.25,1.715,6.902,0.2,LCK,1,1,1,0.517,2475.396,1796.349,3829,381,1,147.634
2020-04-30T08:47:25Z,Seorabeol Gaming,2,0.25,1.733,1.364,6.51,0.2,LCK,-1,0,0,0.276,2443.329,1720.057,-3829,-381,0,147.634
2020-04-30T09:36:12Z,SANDBOX Gaming,38,0.409,8.375,1.658,6.632,0.2,LCK,1,1,2,0.54,2858.465,1660.053,2441,54,1,147.6
2020-04-30T09:36:12Z,Seorabeol Gaming,2,0.25,1.824,1.163,6.346,0.2,LCK,-1,0,0,0.254,2377.194,1950.397,-2441,-54,0,147.6
2020-06-17T06:27:57Z,Afreeca Freecs,42,0.452,9,1.502,6.769,0.2,LCK,2,0,1,0.534,2157.544,1582.028,99,-1096,0,99.731
2020-06-17T06:27:57Z,SANDBOX Gaming,38,0.409,1.267,1.452,7.004,0.2,LCK,-2,0,0,0.214,2267.046,1460.249,-99,1096,1,99.731
2020-06-17T08:48:30Z,Afreeca Freecs,42,0.452,12.8,1.72,6.355,0.2,LCK,-1,1,1,0.462,2345.628,2481.443,2576,43,1,99.633
2020-06-17T08:48:30Z,SANDBOX Gaming,38,0.409,1.125,1.31,5.709,0.2,LCK,1,0,0,0.144,3340.433,1472.583,-2576,-43,0,99.633
2020-06-17T10:02:43Z,DRX,68,0.642,7,1.697,7.809,0.2,LCK,4,1,0,0.326,2165.511,1682.937,4441,3503,1,99.581
2020-06-17T10:02:43Z,T1,65,0.677,2.222,1.581,6.692,0.2,LCK,-4,0,0,0.181,2395.033,1014.344,-4441,-3503,0,99.581
2020-06-17T11:42:31Z,DRX,68,0.642,2.529,1.571,6.92,0.2,LCK,-5,1,2,0.31,3283.437,2145.246,811,2049,1,99.512
2020-06-17T11:42:31Z,T1,65,0.677,5.25,1.928,7.276,0.2,LCK,5,0,1,0.439,2873.23,2569.199,-811,-2049,0,99.512
2020-06-17T12:45:49Z,DRX,68,0.642,7,1.921,7.686,0.2,LCK,3,0,1,0.302,2173.746,1744.35,-1716,-170,0,99.468
2020-06-17T12:45:49Z,T1,65,0.677,1.5,1.722,7.589,0.2,LCK,-3,1,0,0.151,2377.341,1312.81,1716,170,1,99.468
2020-06-18T06:12:06Z,KT Rolster,43,0.467,2.409,1.457,5.839,0.2,LCK,-3,1,0,0.289,3106.894,2512.93,1088,130,0,98.742
2020-06-18T06:12:06Z,Team Dynamics,20,0.417,7.833,1.635,5.983,0.2,LCK,3,0,2,0.529,3386.188,2616.24,-1088,-130,1,98.742
2020-06-18T08:55:19Z,KT Rolster,43,0.467,0.545,1.346,6.84,0.2,LCK,-4,0,0,0.084,2297.561,1171.484,-1184,-151,0,98.628
2020-06-18T08:55:19Z,Team Dynamics,20,0.417,17,1.405,7.066,0.2,LCK,4,1,1,0.46,2234.676,1470.774,1184,151,1,98.628
